TRANSACTION_DATE,TRANSACTION_HOUR,TIMESTAMP,TOTAL_EVENTS,TOTAL_VOLUME,PAY_IN_VOLUME,PAY_OUT_VOLUME,PAY_IN_COUNT,PAY_OUT_COUNT,FAILURE_RATE,PAY_IN_RATIO,COMPLETED_COUNT,FAILED_COUNT,PROCESSING_COUNT,EVENTS_WITH_RETRIES,TOTAL_RETRIES,SUCCESSFUL_RETRIES,RETRY_RATE
2025-05-03,14,2025-05-03 14:00:00,6,30709.79,16154.4,14555.39,3.0,3.0,0.0,50.0,5.0,0.0,1.0,0,0,0.0,0.0
2025-05-03,15,2025-05-03 15:00:00,2,11266.220000000001,0.0,11266.220000000001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-03,16,2025-05-03 16:00:00,3,14828.46,896.7,13931.759999999998,1.0,2.0,33.33,33.33,1.0,1.0,1.0,0,0,0.0,0.0
2025-05-03,17,2025-05-03 17:00:00,3,20683.14,11640.880000000001,9042.26,2.0,1.0,33.33,66.67,2.0,1.0,0.0,0,0,0.0,0.0
2025-05-03,18,2025-05-03 18:00:00,6,35153.23,18060.11,17093.120000000003,3.0,3.0,0.0,50.0,3.0,0.0,3.0,1,0,0.0,16.67
2025-05-03,19,2025-05-03 19:00:00,4,22192.1,4232.6,17959.5,1.0,3.0,0.0,25.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-03,20,2025-05-03 20:00:00,3,12962.869999999999,0.0,12962.869999999999,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1,1,1.0,33.33
2025-05-03,21,2025-05-03 21:00:00,6,28195.58,16208.5,11987.08,4.0,2.0,0.0,66.67,4.0,0.0,1.0,1,0,0.0,16.67
2025-05-03,22,2025-05-03 22:00:00,2,8051.21,6614.32,1436.89,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-03,23,2025-05-03 23:00:00,2,16472.46,0.0,16472.46,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,2,1.0,0.0
2025-05-04,0,2025-05-04 00:00:00,5,8714.01,5331.110000000001,3382.8999999999996,2.0,3.0,20.0,40.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-05-04,1,2025-05-04 01:00:00,3,16158.6,7580.02,8578.58,1.0,2.0,33.33,33.33,2.0,1.0,0.0,0,0,0.0,0.0
2025-05-04,2,2025-05-04 02:00:00,3,19112.61,12016.230000000001,7096.38,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,0,0.0,0.0
2025-05-04,3,2025-05-04 03:00:00,6,36013.11,15677.460000000001,20335.65,3.0,3.0,0.0,50.0,5.0,0.0,1.0,1,0,0.0,16.67
2025-05-04,4,2025-05-04 04:00:00,2,11018.33,11018.33,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,1,0,0.0,50.0
2025-05-04,5,2025-05-04 05:00:00,2,13219.18,13219.18,0.0,2.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-04,6,2025-05-04 06:00:00,4,18311.7,17690.17,621.53,3.0,1.0,25.0,75.0,1.0,1.0,2.0,0,1,1.0,0.0
2025-05-04,8,2025-05-04 08:00:00,9,42539.02,30529.55,12009.470000000001,5.0,4.0,11.11,55.56,8.0,1.0,0.0,0,0,0.0,0.0
2025-05-04,9,2025-05-04 09:00:00,2,15117.46,15117.46,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-04,10,2025-05-04 10:00:00,1,3124.69,3124.69,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0,0.0,0.0
2025-05-04,11,2025-05-04 11:00:00,4,10209.25,3492.7200000000003,6716.53,2.0,2.0,0.0,50.0,1.0,0.0,2.0,1,0,0.0,25.0
2025-05-04,13,2025-05-04 13:00:00,4,28926.229999999996,17797.239999999998,11128.99,2.0,2.0,25.0,50.0,1.0,1.0,2.0,0,1,1.0,0.0
2025-05-04,14,2025-05-04 14:00:00,5,28145.02,10484.99,17660.03,2.0,3.0,40.0,40.0,3.0,2.0,0.0,1,0,0.0,20.0
2025-05-04,15,2025-05-04 15:00:00,6,28533.22,21588.72,6944.5,4.0,2.0,16.67,66.67,5.0,1.0,0.0,2,0,0.0,33.33
2025-05-04,16,2025-05-04 16:00:00,5,29433.620000000003,12477.640000000001,16955.98,2.0,3.0,20.0,40.0,1.0,1.0,1.0,0,3,1.0,0.0
2025-05-04,17,2025-05-04 17:00:00,6,35315.399999999994,14831.22,20484.18,2.0,4.0,16.67,33.33,4.0,1.0,1.0,0,0,0.0,0.0
2025-05-04,18,2025-05-04 18:00:00,1,2110.11,0.0,2110.11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-04,19,2025-05-04 19:00:00,2,4897.42,4897.42,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-04,20,2025-05-04 20:00:00,6,30483.04,17273.17,13209.87,3.0,3.0,0.0,50.0,6.0,0.0,0.0,1,0,0.0,16.67
2025-05-04,21,2025-05-04 21:00:00,5,28667.96,19495.28,9172.68,3.0,2.0,0.0,60.0,2.0,0.0,3.0,0,0,0.0,0.0
2025-05-04,22,2025-05-04 22:00:00,7,37909.549999999996,23289.69,14619.86,4.0,3.0,14.29,57.14,4.0,1.0,1.0,0,0,0.0,0.0
2025-05-04,23,2025-05-04 23:00:00,1,5786.89,0.0,5786.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.0
2025-05-05,0,2025-05-05 00:00:00,4,23588.48,12951.42,10637.06,2.0,2.0,0.0,50.0,4.0,0.0,0.0,1,0,0.0,25.0
2025-05-05,1,2025-05-05 01:00:00,3,13668.32,7215.49,6452.83,1.0,2.0,0.0,33.33,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-05,2,2025-05-05 02:00:00,4,21993.370000000003,0.0,21993.370000000003,0.0,4.0,25.0,0.0,2.0,1.0,0.0,1,2,1.0,25.0
2025-05-05,3,2025-05-05 03:00:00,6,33961.45,14226.199999999999,19735.25,3.0,3.0,33.33,50.0,3.0,2.0,1.0,1,0,0.0,16.67
2025-05-05,4,2025-05-05 04:00:00,5,19924.780000000002,4383.23,15541.55,2.0,3.0,0.0,40.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-05-05,5,2025-05-05 05:00:00,2,4487.09,0.0,4487.09,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0,1,0.0,0.0
2025-05-05,6,2025-05-05 06:00:00,4,14818.84,2560.68,12258.16,1.0,3.0,0.0,25.0,2.0,0.0,2.0,1,0,0.0,25.0
2025-05-05,7,2025-05-05 07:00:00,1,4453.92,4453.92,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0,0.0,0.0
2025-05-05,8,2025-05-05 08:00:00,9,48726.130000000005,14405.03,34321.1,4.0,5.0,11.11,44.44,7.0,1.0,0.0,1,1,0.0,11.11
2025-05-05,9,2025-05-05 09:00:00,6,36589.84,12393.29,24196.55,2.0,4.0,0.0,33.33,5.0,0.0,1.0,1,0,0.0,16.67
2025-05-05,10,2025-05-05 10:00:00,2,7167.1,0.0,7167.1,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,1,1.0,0.0
2025-05-05,11,2025-05-05 11:00:00,2,6812.56,1989.76,4822.8,1.0,1.0,0.0,50.0,2.0,0.0,0.0,0,1,1.0,0.0
2025-05-05,12,2025-05-05 12:00:00,3,14710.960000000001,8250.24,6460.72,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-05,13,2025-05-05 13:00:00,3,9239.71,4679.77,4559.94,1.0,2.0,33.33,33.33,1.0,1.0,0.0,0,0,0.0,0.0
2025-05-05,14,2025-05-05 14:00:00,1,6956.14,0.0,6956.14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0
2025-05-05,15,2025-05-05 15:00:00,3,15280.39,14256.83,1023.56,2.0,1.0,0.0,66.67,2.0,0.0,1.0,0,0,0.0,0.0
2025-05-05,16,2025-05-05 16:00:00,4,23413.69,17764.15,5649.54,3.0,1.0,50.0,75.0,1.0,2.0,1.0,0,0,0.0,0.0
2025-05-05,17,2025-05-05 17:00:00,4,13652.95,1792.87,11860.080000000002,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-05-05,18,2025-05-05 18:00:00,6,20091.73,15029.41,5062.32,4.0,2.0,16.67,66.67,5.0,1.0,0.0,0,0,0.0,0.0
2025-05-05,19,2025-05-05 19:00:00,4,20848.91,16180.349999999999,4668.56,3.0,1.0,25.0,75.0,3.0,1.0,0.0,0,0,0.0,0.0
2025-05-05,20,2025-05-05 20:00:00,4,29872.079999999998,8780.96,21091.12,1.0,3.0,25.0,25.0,2.0,1.0,1.0,0,0,0.0,0.0
2025-05-05,21,2025-05-05 21:00:00,5,30513.48,23745.91,6767.57,4.0,1.0,0.0,80.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-05-05,22,2025-05-05 22:00:00,1,3057.88,0.0,3057.88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,100.0
2025-05-05,23,2025-05-05 23:00:00,1,9564.32,0.0,9564.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-06,0,2025-05-06 00:00:00,5,21102.09,15430.31,5671.78,4.0,1.0,20.0,80.0,3.0,1.0,1.0,2,1,0.0,40.0
2025-05-06,1,2025-05-06 01:00:00,3,11254.119999999999,3115.13,8138.99,1.0,2.0,33.33,33.33,2.0,1.0,0.0,0,1,1.0,0.0
2025-05-06,2,2025-05-06 02:00:00,2,12550.329999999998,3263.12,9287.21,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,1,1.0,0.0
2025-05-06,3,2025-05-06 03:00:00,5,16620.92,16620.92,0.0,5.0,0.0,0.0,100.0,3.0,0.0,2.0,1,1,1.0,20.0
2025-05-06,4,2025-05-06 04:00:00,5,23084.999999999996,23084.999999999996,0.0,5.0,0.0,0.0,100.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-05-06,5,2025-05-06 05:00:00,5,30177.510000000002,5299.74,24877.769999999997,2.0,3.0,40.0,40.0,3.0,2.0,0.0,0,0,0.0,0.0
2025-05-06,6,2025-05-06 06:00:00,2,7070.15,0.0,7070.15,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-06,7,2025-05-06 07:00:00,4,23957.45,16559.510000000002,7397.94,3.0,1.0,25.0,75.0,2.0,1.0,1.0,1,0,0.0,25.0
2025-05-06,8,2025-05-06 08:00:00,8,41089.91,16362.11,24727.800000000003,3.0,5.0,12.5,37.5,6.0,1.0,1.0,0,1,1.0,0.0
2025-05-06,9,2025-05-06 09:00:00,2,13098.050000000001,0.0,13098.050000000001,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,0.0,50.0
2025-05-06,10,2025-05-06 10:00:00,1,2714.25,0.0,2714.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-06,11,2025-05-06 11:00:00,2,15158.56,7708.45,7450.11,1.0,1.0,50.0,50.0,0.0,1.0,0.0,0,0,0.0,0.0
2025-05-06,12,2025-05-06 12:00:00,4,15953.21,9016.17,6937.04,2.0,2.0,0.0,50.0,2.0,0.0,1.0,1,0,0.0,25.0
2025-05-06,13,2025-05-06 13:00:00,3,15866.02,15866.02,0.0,3.0,0.0,33.33,100.0,2.0,1.0,0.0,1,0,0.0,33.33
2025-05-06,14,2025-05-06 14:00:00,1,3007.75,3007.75,0.0,1.0,0.0,100.0,100.0,0.0,1.0,0.0,1,1,0.0,100.0
2025-05-06,16,2025-05-06 16:00:00,4,17624.41,15119.490000000002,2504.92,3.0,1.0,0.0,75.0,3.0,0.0,0.0,0,2,1.0,0.0
2025-05-06,17,2025-05-06 17:00:00,1,1520.92,1520.92,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-06,18,2025-05-06 18:00:00,6,32011.25,24590.159999999996,7421.09,5.0,1.0,0.0,83.33,4.0,0.0,2.0,0,0,0.0,0.0
2025-05-06,19,2025-05-06 19:00:00,4,19033.09,10576.85,8456.24,2.0,2.0,0.0,50.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-05-06,20,2025-05-06 20:00:00,4,21851.25,17236.67,4614.58,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-05-06,21,2025-05-06 21:00:00,3,11779.119999999999,11779.119999999999,0.0,3.0,0.0,0.0,100.0,1.0,0.0,2.0,1,0,0.0,33.33
2025-05-06,22,2025-05-06 22:00:00,4,18985.690000000002,18985.690000000002,0.0,4.0,0.0,0.0,100.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-05-06,23,2025-05-06 23:00:00,3,19417.08,9226.4,10190.68,1.0,2.0,0.0,33.33,2.0,0.0,1.0,1,0,0.0,33.33
2025-05-07,0,2025-05-07 00:00:00,2,12464.529999999999,0.0,12464.529999999999,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,1,1.0,0.0
2025-05-07,1,2025-05-07 01:00:00,10,56032.649999999994,10293.21,45739.439999999995,2.0,8.0,10.0,20.0,5.0,1.0,3.0,0,1,0.0,0.0
2025-05-07,2,2025-05-07 02:00:00,2,8980.56,0.0,8980.56,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-07,3,2025-05-07 03:00:00,1,5298.89,0.0,5298.89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,100.0
2025-05-07,4,2025-05-07 04:00:00,3,20004.07,6988.62,13015.45,1.0,2.0,0.0,33.33,2.0,0.0,1.0,1,0,0.0,33.33
2025-05-07,5,2025-05-07 05:00:00,5,25295.05,19310.66,5984.39,3.0,2.0,20.0,60.0,2.0,1.0,1.0,2,2,1.0,40.0
2025-05-07,6,2025-05-07 06:00:00,5,22363.17,10875.06,11488.11,2.0,3.0,0.0,40.0,5.0,0.0,0.0,0,1,1.0,0.0
2025-05-07,7,2025-05-07 07:00:00,9,36953.18,3446.75,33506.43,2.0,7.0,11.11,22.22,5.0,1.0,3.0,1,0,0.0,11.11
2025-05-07,8,2025-05-07 08:00:00,2,7861.799999999999,4069.6,3792.2,1.0,1.0,0.0,50.0,1.0,0.0,0.0,0,2,0.0,0.0
2025-05-07,9,2025-05-07 09:00:00,5,13058.169999999998,451.05,12607.119999999999,1.0,4.0,20.0,20.0,4.0,1.0,0.0,0,0,0.0,0.0
2025-05-07,10,2025-05-07 10:00:00,4,28055.83,24014.46,4041.37,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-05-07,11,2025-05-07 11:00:00,3,17370.91,6942.53,10428.380000000001,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-07,12,2025-05-07 12:00:00,8,49298.0,21905.769999999997,27392.23,4.0,4.0,0.0,50.0,5.0,0.0,3.0,1,0,0.0,12.5
2025-05-07,13,2025-05-07 13:00:00,2,10799.48,0.0,10799.48,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,1,1.0,50.0
2025-05-07,14,2025-05-07 14:00:00,7,26035.27,17114.79,8920.48,6.0,1.0,0.0,85.71,6.0,0.0,0.0,0,0,0.0,0.0
2025-05-07,15,2025-05-07 15:00:00,3,6435.2300000000005,5402.33,1032.9,2.0,1.0,33.33,66.67,2.0,1.0,0.0,1,1,1.0,33.33
2025-05-07,16,2025-05-07 16:00:00,4,15517.089999999998,9607.619999999999,5909.47,2.0,2.0,0.0,50.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-07,17,2025-05-07 17:00:00,7,41461.69,20966.04,20495.65,4.0,3.0,0.0,57.14,4.0,0.0,1.0,1,0,0.0,14.29
2025-05-07,18,2025-05-07 18:00:00,6,21897.23,14258.6,7638.630000000001,4.0,2.0,16.67,66.67,5.0,1.0,0.0,0,1,0.0,0.0
2025-05-07,19,2025-05-07 19:00:00,3,7553.400000000001,5918.3,1635.1,1.0,2.0,33.33,33.33,2.0,1.0,0.0,0,0,0.0,0.0
2025-05-07,20,2025-05-07 20:00:00,1,8859.15,8859.15,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,1,1.0,0.0
2025-05-07,21,2025-05-07 21:00:00,5,27018.63,15457.630000000001,11561.0,3.0,2.0,0.0,60.0,4.0,0.0,1.0,0,0,0.0,0.0
2025-05-07,23,2025-05-07 23:00:00,4,19934.36,0.0,19934.36,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-08,0,2025-05-08 00:00:00,9,51142.15999999999,26237.09,24905.07,5.0,4.0,0.0,55.56,8.0,0.0,1.0,0,0,0.0,0.0
2025-05-08,1,2025-05-08 01:00:00,2,13529.02,13529.02,0.0,2.0,0.0,50.0,100.0,0.0,1.0,1.0,2,0,0.0,100.0
2025-05-08,2,2025-05-08 02:00:00,3,13733.099999999999,6544.61,7188.49,1.0,2.0,33.33,33.33,1.0,1.0,1.0,1,0,0.0,33.33
2025-05-08,3,2025-05-08 03:00:00,8,36590.61,21681.38,14909.23,5.0,3.0,12.5,62.5,4.0,1.0,1.0,1,2,1.0,12.5
2025-05-08,4,2025-05-08 04:00:00,3,17272.46,5165.72,12106.740000000002,1.0,2.0,0.0,33.33,2.0,0.0,1.0,0,0,0.0,0.0
2025-05-08,5,2025-05-08 05:00:00,2,1186.32,0.0,1186.32,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,1,1.0,0.0
2025-05-08,6,2025-05-08 06:00:00,4,20869.92,17132.82,3737.1,3.0,1.0,0.0,75.0,2.0,0.0,1.0,1,1,0.0,25.0
2025-05-08,7,2025-05-08 07:00:00,2,9957.97,1991.36,7966.61,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-05-08,8,2025-05-08 08:00:00,5,11300.65,5947.08,5353.57,3.0,2.0,20.0,60.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-05-08,9,2025-05-08 09:00:00,7,21052.39,12851.779999999999,8200.61,3.0,4.0,14.29,42.86,5.0,1.0,1.0,1,1,1.0,14.29
2025-05-08,10,2025-05-08 10:00:00,5,32632.55,31782.37,850.18,4.0,1.0,0.0,80.0,3.0,0.0,2.0,1,1,0.0,20.0
2025-05-08,11,2025-05-08 11:00:00,3,17583.25,17583.25,0.0,3.0,0.0,33.33,100.0,1.0,1.0,1.0,1,0,0.0,33.33
2025-05-08,12,2025-05-08 12:00:00,3,12969.57,0.0,12969.57,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1,3,1.0,33.33
2025-05-08,13,2025-05-08 13:00:00,3,17633.02,5961.12,11671.9,1.0,2.0,33.33,33.33,1.0,1.0,0.0,1,1,1.0,33.33
2025-05-08,14,2025-05-08 14:00:00,7,40295.89,16787.579999999998,23508.31,3.0,4.0,14.29,42.86,4.0,1.0,2.0,1,0,0.0,14.29
2025-05-08,15,2025-05-08 15:00:00,4,20634.39,10278.11,10356.279999999999,2.0,2.0,0.0,50.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-05-08,16,2025-05-08 16:00:00,3,25067.0,25067.0,0.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0,1,0.0,0.0
2025-05-08,17,2025-05-08 17:00:00,8,40177.21,34046.54,6130.67,6.0,2.0,12.5,75.0,6.0,1.0,0.0,0,0,0.0,0.0
2025-05-08,18,2025-05-08 18:00:00,8,36854.93000000001,17264.89,19590.04,4.0,4.0,0.0,50.0,4.0,0.0,4.0,0,0,0.0,0.0
2025-05-08,19,2025-05-08 19:00:00,1,3682.03,3682.03,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0,0,0.0,0.0
2025-05-08,20,2025-05-08 20:00:00,8,40092.09,25805.0,14287.09,5.0,3.0,25.0,62.5,3.0,2.0,0.0,0,0,0.0,0.0
2025-05-08,21,2025-05-08 21:00:00,6,34605.86,3070.8,31535.060000000005,1.0,5.0,16.67,16.67,2.0,1.0,2.0,0,0,0.0,0.0
2025-05-08,22,2025-05-08 22:00:00,3,11422.16,746.95,10675.21,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-08,23,2025-05-08 23:00:00,2,13140.6,0.0,13140.6,0.0,2.0,50.0,0.0,1.0,1.0,0.0,0,0,0.0,0.0
2025-05-09,0,2025-05-09 00:00:00,5,26717.68,7012.02,19705.66,1.0,4.0,0.0,20.0,2.0,0.0,1.0,1,0,0.0,20.0
2025-05-09,1,2025-05-09 01:00:00,3,19251.22,11442.8,7808.42,2.0,1.0,0.0,66.67,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-09,2,2025-05-09 02:00:00,6,13098.420000000002,288.35,12810.07,1.0,5.0,16.67,16.67,3.0,1.0,2.0,0,0,0.0,0.0
2025-05-09,3,2025-05-09 03:00:00,4,20676.92,11724.48,8952.44,3.0,1.0,0.0,75.0,2.0,0.0,1.0,0,1,0.0,0.0
2025-05-09,5,2025-05-09 05:00:00,3,16778.4,5473.33,11305.07,1.0,2.0,33.33,33.33,1.0,1.0,1.0,0,0,0.0,0.0
2025-05-09,6,2025-05-09 06:00:00,3,22203.7,9652.9,12550.8,1.0,2.0,33.33,33.33,1.0,1.0,1.0,0,0,0.0,0.0
2025-05-09,7,2025-05-09 07:00:00,5,30383.670000000002,9498.63,20885.04,2.0,3.0,20.0,40.0,4.0,1.0,0.0,1,1,1.0,20.0
2025-05-09,8,2025-05-09 08:00:00,2,7618.91,5033.8,2585.11,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0,0,0.0,0.0
2025-05-09,9,2025-05-09 09:00:00,2,9736.47,9736.47,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-09,10,2025-05-09 10:00:00,4,22524.019999999997,21105.550000000003,1418.47,3.0,1.0,0.0,75.0,3.0,0.0,1.0,0,0,0.0,0.0
2025-05-09,11,2025-05-09 11:00:00,6,41785.03,20933.79,20851.24,3.0,3.0,0.0,50.0,5.0,0.0,0.0,0,0,0.0,0.0
2025-05-09,12,2025-05-09 12:00:00,4,25971.760000000002,4864.92,21106.84,1.0,3.0,50.0,25.0,1.0,2.0,1.0,0,0,0.0,0.0
2025-05-09,13,2025-05-09 13:00:00,7,34414.4,9031.91,25382.489999999998,4.0,3.0,0.0,57.14,7.0,0.0,0.0,0,0,0.0,0.0
2025-05-09,14,2025-05-09 14:00:00,3,9837.220000000001,0.0,9837.220000000001,0.0,3.0,33.33,0.0,1.0,1.0,1.0,0,0,0.0,0.0
2025-05-09,15,2025-05-09 15:00:00,5,27195.15,11349.49,15845.66,3.0,2.0,40.0,60.0,3.0,2.0,0.0,2,0,0.0,40.0
2025-05-09,16,2025-05-09 16:00:00,1,6599.08,0.0,6599.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,0.0
2025-05-09,17,2025-05-09 17:00:00,5,23120.46,3057.05,20063.410000000003,1.0,4.0,0.0,20.0,4.0,0.0,0.0,1,0,0.0,20.0
2025-05-09,18,2025-05-09 18:00:00,3,3476.55,609.6,2866.9500000000003,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-09,19,2025-05-09 19:00:00,6,33591.54,23302.77,10288.77,4.0,2.0,0.0,66.67,4.0,0.0,2.0,1,0,0.0,16.67
2025-05-09,20,2025-05-09 20:00:00,3,22313.44,22313.44,0.0,3.0,0.0,33.33,100.0,2.0,1.0,0.0,0,2,1.0,0.0
2025-05-09,21,2025-05-09 21:00:00,6,26736.07,20606.829999999998,6129.24,5.0,1.0,0.0,83.33,4.0,0.0,1.0,0,0,0.0,0.0
2025-05-09,22,2025-05-09 22:00:00,6,27517.79,5698.41,21819.379999999997,1.0,5.0,0.0,16.67,4.0,0.0,1.0,1,0,0.0,16.67
2025-05-09,23,2025-05-09 23:00:00,5,28431.460000000003,13481.980000000001,14949.48,2.0,3.0,20.0,40.0,3.0,1.0,1.0,1,1,1.0,20.0
2025-05-10,0,2025-05-10 00:00:00,4,22330.58,18674.48,3656.0999999999995,2.0,2.0,0.0,50.0,2.0,0.0,1.0,0,0,0.0,0.0
2025-05-10,1,2025-05-10 01:00:00,4,6739.52,2908.28,3831.24,1.0,3.0,0.0,25.0,2.0,0.0,0.0,0,1,0.0,0.0
2025-05-10,2,2025-05-10 02:00:00,3,13721.94,4596.68,9125.26,2.0,1.0,0.0,66.67,2.0,0.0,0.0,0,0,0.0,0.0
2025-05-10,3,2025-05-10 03:00:00,7,29161.030000000006,11554.8,17606.230000000003,3.0,4.0,14.29,42.86,4.0,1.0,2.0,2,1,1.0,28.57
2025-05-10,4,2025-05-10 04:00:00,7,21157.88,5837.47,15320.41,4.0,3.0,0.0,57.14,7.0,0.0,0.0,0,0,0.0,0.0
2025-05-10,5,2025-05-10 05:00:00,4,26791.47,12435.7,14355.77,2.0,2.0,0.0,50.0,3.0,0.0,0.0,0,0,0.0,0.0
2025-05-10,6,2025-05-10 06:00:00,5,29679.23,8239.62,21439.61,2.0,3.0,20.0,40.0,4.0,1.0,0.0,2,1,1.0,40.0
2025-05-10,7,2025-05-10 07:00:00,7,33594.26,9622.56,23971.7,3.0,4.0,0.0,42.86,7.0,0.0,0.0,2,1,1.0,28.57
2025-05-10,8,2025-05-10 08:00:00,3,19419.760000000002,0.0,19419.760000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0,3,2.0,0.0
2025-05-10,9,2025-05-10 09:00:00,5,16435.2,621.13,15814.07,1.0,4.0,0.0,20.0,2.0,0.0,1.0,1,0,0.0,20.0
2025-05-10,10,2025-05-10 10:00:00,4,23249.1,10409.99,12839.11,2.0,2.0,0.0,50.0,2.0,0.0,2.0,0,1,1.0,0.0
2025-05-10,11,2025-05-10 11:00:00,5,21090.82,6954.26,14136.560000000001,1.0,4.0,20.0,20.0,4.0,1.0,0.0,1,1,1.0,20.0
2025-05-10,12,2025-05-10 12:00:00,5,17882.75,9445.810000000001,8436.94,3.0,2.0,20.0,60.0,3.0,1.0,1.0,0,0,0.0,0.0
2025-05-10,13,2025-05-10 13:00:00,10,39340.75,13940.779999999999,25399.97,5.0,5.0,0.0,50.0,5.0,0.0,5.0,0,0,0.0,0.0
2025-05-10,14,2025-05-10 14:00:00,4,18160.41,10377.630000000001,7782.78,2.0,2.0,25.0,50.0,3.0,1.0,0.0,0,1,0.0,0.0
2025-05-10,15,2025-05-10 15:00:00,3,15869.259999999998,15869.259999999998,0.0,3.0,0.0,33.33,100.0,2.0,1.0,0.0,0,0,0.0,0.0
2025-05-10,16,2025-05-10 16:00:00,5,19479.739999999998,3030.3,16449.44,1.0,4.0,40.0,20.0,2.0,2.0,0.0,1,0,0.0,20.0
2025-05-10,17,2025-05-10 17:00:00,4,20583.98,12931.59,7652.39,2.0,2.0,0.0,50.0,2.0,0.0,2.0,0,0,0.0,0.0
2025-05-10,18,2025-05-10 18:00:00,3,14297.26,1635.93,12661.33,1.0,2.0,33.33,33.33,1.0,1.0,0.0,1,0,0.0,33.33
2025-05-10,19,2025-05-10 19:00:00,3,6873.33,62.96,6810.37,1.0,2.0,0.0,33.33,3.0,0.0,0.0,0,1,0.0,0.0
2025-05-10,20,2025-05-10 20:00:00,2,10236.92,0.0,10236.92,0.0,2.0,50.0,0.0,0.0,1.0,1.0,0,1,0.0,0.0
2025-05-10,21,2025-05-10 21:00:00,4,10353.41,8835.630000000001,1517.7800000000002,2.0,2.0,0.0,50.0,3.0,0.0,1.0,1,0,0.0,25.0
