event_id,client_id,type,amount,currency,status,error_code,created_at,completed_at,origin_country,destination_country
51469a44-0734-4058-8f4f-6098078abee2,C0007,pay_out,2077.59,EUR,failed,KYC_BLOCKED,2025-04-23 10:01:00+00:00,2025-04-23 11:25:00+00:00,TW,UY
00341851-b0fb-476b-96a4-ba73b2b6a6ea,C0032,pay_in,9631.08,USD,completed,NONE,2025-04-23 10:03:00+00:00,2025-04-23 10:41:00+00:00,MT,SO
d5f7b192-5187-4950-8760-73e7e34d5b08,C0046,pay_out,5919.58,USD,processing,NONE,2025-04-23 10:43:00+00:00,,CG,SZ
1b8a9605-9453-4fc0-bd3f-c1ce0a93615b,C0039,pay_out,6304.21,USD,completed,NONE,2025-04-23 10:44:00+00:00,2025-04-23 12:11:00+00:00,IR,LI
526e2ccf-79fb-4d6b-83a7-1dfe7d2f822a,C0020,pay_out,1728.4,MXN,created,NONE,2025-04-23 10:59:00+00:00,,MD,BD
b4631a54-6f42-44d9-b273-64929bd78954,C0045,pay_in,9711.17,MXN,completed,NONE,2025-04-23 11:06:00+00:00,2025-04-23 11:46:00+00:00,ET,ST
0e816e32-d69f-461c-8d2c-c9175426bc75,C0054,pay_out,3466.56,USD,completed,NONE,2025-04-23 11:16:00+00:00,2025-04-23 12:35:00+00:00,ID,FM
07f9419d-a7a2-4d27-8741-9577c5447127,C0038,pay_out,6728.95,MXN,failed,BANK_REJECT,2025-04-23 11:55:00+00:00,2025-04-23 12:01:00+00:00,LI,KI
a9b7aa30-e808-4dc7-843b-d40f65c6d0b0,C0019,pay_in,7885.48,COP,completed,NONE,2025-04-23 12:03:00+00:00,2025-04-23 12:13:00+00:00,MY,CU
168b4eaf-b416-43ff-806d-10dfeb110ffa,C0058,pay_out,2187.55,COP,completed,NONE,2025-04-23 12:10:00+00:00,2025-04-23 13:29:00+00:00,BD,TJ
c39fb398-1d2f-4af2-ba89-9f5295b66728,C0035,pay_in,8730.25,COP,completed,NONE,2025-04-23 12:37:00+00:00,2025-04-23 13:00:00+00:00,GQ,TV
0e4b892b-294d-43b8-8faf-ec30006d8901,C0018,pay_in,3578.34,USD,completed,NONE,2025-04-23 12:49:00+00:00,2025-04-23 13:22:00+00:00,AZ,NO
4ab42f12-7981-4bd6-a275-3039eb07b502,C0041,pay_out,7837.48,EUR,created,NONE,2025-04-23 13:10:00+00:00,,BE,MG
137ac44f-9c50-4893-8902-31d78ec9edd7,C0004,pay_out,210.46,COP,processing,NONE,2025-04-23 13:16:00+00:00,,NG,PG
5f280035-aa4c-4555-87d6-5932191cd22b,C0018,pay_out,5742.65,EUR,completed,NONE,2025-04-23 13:35:00+00:00,2025-04-23 14:22:00+00:00,MV,BF
5a65c4bf-a4a1-4a42-89d5-30e35090b855,C0055,pay_in,5482.38,COP,completed,NONE,2025-04-23 13:50:00+00:00,2025-04-23 14:45:00+00:00,BW,GR
b841ab37-3d5f-4eb9-a3ae-7c8033444351,C0031,pay_in,1792.91,EUR,completed,NONE,2025-04-23 14:01:00+00:00,2025-04-23 14:54:00+00:00,ZM,NA
87a6dc6c-3256-43b8-a3ef-c986fc418fd2,C0046,pay_in,4341.56,EUR,processing,NONE,2025-04-23 14:02:00+00:00,,BE,HN
4c9cbb0f-543d-40a6-ad63-d8bb5ad49f56,C0009,pay_in,9830.09,COP,created,NONE,2025-04-23 14:02:00+00:00,,KZ,EE
0197ec0f-17f5-4afa-a279-82727227714f,C0048,pay_out,2855.16,EUR,processing,NONE,2025-04-23 14:08:00+00:00,,SN,CR
50d6112d-7e46-430d-9b9c-aa906f430e71,C0017,pay_in,41.74,EUR,completed,NONE,2025-04-23 14:12:00+00:00,2025-04-23 14:59:00+00:00,CN,UZ
9a4168a6-95ae-4f2a-ae90-50873fd71ff3,C0015,pay_out,1891.54,MXN,completed,NONE,2025-04-23 15:17:00+00:00,2025-04-23 16:38:00+00:00,KR,SO
5b4b1269-0310-4efd-b537-07abd73040a9,C0057,pay_in,3148.08,COP,completed,NONE,2025-04-23 15:27:00+00:00,2025-04-23 16:12:00+00:00,MM,GD
67d63a16-48cb-4c54-9be4-493143ad8f7b,C0001,pay_out,8585.21,COP,completed,NONE,2025-04-23 15:44:00+00:00,2025-04-23 16:39:00+00:00,MR,BH
49ee8411-f455-426d-bddf-7d65191fec4b,C0043,pay_in,7587.95,USD,completed,NONE,2025-04-23 16:02:00+00:00,2025-04-23 17:21:00+00:00,SO,CZ
10b44cfa-1e1a-4eac-88fb-459ee9c1f401,C0023,pay_out,2332.42,EUR,completed,NONE,2025-04-23 16:49:00+00:00,2025-04-23 17:39:00+00:00,VA,LC
3258d48c-6704-49f8-9bb8-1dfefc4e6975,C0032,pay_out,6413.83,MXN,processing,NONE,2025-04-23 17:22:00+00:00,,NO,GA
882932cf-c354-46ab-a499-8dbf3f14a41e,C0009,pay_out,3206.95,USD,completed,NONE,2025-04-23 17:35:00+00:00,2025-04-23 18:36:00+00:00,CL,SR
60c24992-f376-4346-b39f-95ff5afe8ce6,C0049,pay_out,6277.52,MXN,failed,KYC_BLOCKED,2025-04-23 17:50:00+00:00,2025-04-23 18:27:00+00:00,CN,GD
a3bb2900-a41b-4243-9a47-f980aaf855a8,C0038,pay_in,1887.0,USD,completed,NONE,2025-04-23 18:09:00+00:00,2025-04-23 18:48:00+00:00,LT,RO
e0272a8e-0636-4bda-9739-b2223202ec9b,C0049,pay_out,2026.48,MXN,completed,NONE,2025-04-23 18:49:00+00:00,2025-04-23 20:14:00+00:00,BH,MZ
92fc09bc-9715-4bc8-9931-eb93a389a7b1,C0008,pay_in,4246.03,USD,completed,NONE,2025-04-23 19:01:00+00:00,2025-04-23 20:22:00+00:00,IT,RU
cbd2cdb8-f514-485b-b220-aa39913828c9,C0055,pay_out,8844.49,EUR,completed,NONE,2025-04-23 19:03:00+00:00,2025-04-23 19:21:00+00:00,PL,SN
de250b63-9a5e-494d-9dab-4b49697a2760,C0046,pay_out,4553.3,COP,completed,NONE,2025-04-23 19:10:00+00:00,2025-04-23 20:20:00+00:00,IL,GW
b622e998-5502-4697-86bc-54ee1dba3236,C0018,pay_out,8336.79,COP,failed,BANK_REJECT,2025-04-23 19:33:00+00:00,2025-04-23 20:53:00+00:00,VC,TN
fb9a33b9-af5d-47bc-b63f-0cc39c5f6557,C0035,pay_in,7241.34,COP,created,NONE,2025-04-23 19:48:00+00:00,,BZ,LC
2757d1eb-fe98-450f-b00d-d9423d0e2696,C0041,pay_in,693.89,COP,processing,NONE,2025-04-23 19:52:00+00:00,,RU,JP
086d00cd-3866-4bc5-a1b1-1e62ed781002,C0036,pay_out,3796.31,COP,processing,NONE,2025-04-23 20:14:00+00:00,,CL,GB
9eff3328-e752-4b4e-9d3d-56126e3c5b75,C0001,pay_in,5384.94,COP,completed,NONE,2025-04-23 20:21:00+00:00,2025-04-23 21:05:00+00:00,VA,PL
48bc813e-38df-4244-90b2-b2dd38d9b2fc,C0046,pay_in,3476.34,MXN,completed,NONE,2025-04-23 20:23:00+00:00,2025-04-23 20:59:00+00:00,GA,DK
3e08534b-4ab7-4593-a150-0ef07cbeb679,C0009,pay_in,5494.47,USD,completed,NONE,2025-04-23 20:26:00+00:00,2025-04-23 21:46:00+00:00,AG,LT
59e4ceed-ec97-452c-a9fb-5bf1d9cbec68,C0007,pay_in,3176.03,USD,created,NONE,2025-04-23 21:01:00+00:00,,CG,UA
70e66e48-945d-44a7-851c-110f16e8132a,C0001,pay_in,130.77,EUR,completed,NONE,2025-04-23 21:10:00+00:00,2025-04-23 21:26:00+00:00,DJ,MN
462fbd4a-3c43-4721-9705-5619d779874c,C0002,pay_out,5591.49,COP,completed,NONE,2025-04-23 21:47:00+00:00,2025-04-23 22:29:00+00:00,MW,PE
6fb268df-deb9-4be3-97ed-3c6496813154,C0022,pay_out,1214.97,COP,created,NONE,2025-04-23 22:00:00+00:00,,SZ,AL
117a41d8-0573-43a8-b13a-d978da09788c,C0050,pay_out,8271.53,EUR,completed,NONE,2025-04-23 22:03:00+00:00,2025-04-23 22:44:00+00:00,MV,ER
4c7d17d8-8f18-4464-8ad5-3fe50a6ef991,C0011,pay_in,9416.17,COP,completed,NONE,2025-04-23 22:26:00+00:00,2025-04-23 23:14:00+00:00,CZ,DZ
ceaabd35-d518-43bd-b7f0-9f8a291aa47f,C0017,pay_in,4435.76,MXN,completed,NONE,2025-04-23 22:43:00+00:00,2025-04-23 22:51:00+00:00,BZ,GD
984b990b-47d0-401a-a2a2-f80e76797a7e,C0014,pay_in,9261.58,COP,completed,NONE,2025-04-23 22:52:00+00:00,2025-04-23 23:51:00+00:00,ME,OM
cd9b0836-4b50-4d0b-9fe7-d34c53080c5d,C0050,pay_out,6167.13,USD,completed,NONE,2025-04-23 23:35:00+00:00,2025-04-24 01:05:00+00:00,SZ,AG
42e602d6-e205-4c0e-8ea1-52c4d68dfa8c,C0007,pay_in,6103.64,MXN,created,NONE,2025-04-23 23:56:00+00:00,,PK,LY
f162cb7e-0819-4d9e-abcd-efad3d70c517,C0014,pay_in,6356.62,EUR,completed,NONE,2025-04-23 23:58:00+00:00,2025-04-24 00:50:00+00:00,TR,BI
c03108b7-0f51-4af5-905a-fe4a133dc6b0,C0059,pay_out,5933.59,COP,processing,NONE,2025-04-24 00:38:00+00:00,,IQ,BA
29e9eb24-62ce-4db4-b737-eb47a75280af,C0015,pay_in,5887.65,USD,failed,KYC_BLOCKED,2025-04-24 00:38:00+00:00,2025-04-24 01:22:00+00:00,KE,SM
a36c3465-393f-4411-be3c-ebdf1c2e6a07,C0031,pay_out,9158.81,EUR,completed,NONE,2025-04-24 00:58:00+00:00,2025-04-24 01:23:00+00:00,TV,FI
70722cb5-65f8-4461-8c26-5ef21b00d859,C0025,pay_in,7588.98,USD,completed,NONE,2025-04-24 01:11:00+00:00,2025-04-24 01:57:00+00:00,SR,BN
fd05e1ed-5f83-4004-bf87-f29ae71cec3c,C0030,pay_in,5888.69,MXN,completed,NONE,2025-04-24 01:15:00+00:00,2025-04-24 02:26:00+00:00,SY,TL
481c7b13-5572-4930-a3b7-46537dfb3d62,C0028,pay_in,2779.34,COP,created,NONE,2025-04-24 01:23:00+00:00,,RS,SI
08cc5dca-1f4b-4282-906a-c3ab8053e7e3,C0007,pay_in,6662.44,EUR,completed,NONE,2025-04-24 01:32:00+00:00,2025-04-24 02:30:00+00:00,NO,YE
1f750b64-a18f-411a-8003-56257e3c28ae,C0039,pay_out,5254.75,EUR,completed,NONE,2025-04-24 01:33:00+00:00,2025-04-24 02:19:00+00:00,IL,SY
8c90e82d-229c-4edc-acf9-7da61a3756a2,C0005,pay_out,3815.4,USD,completed,NONE,2025-04-24 01:42:00+00:00,2025-04-24 01:48:00+00:00,WS,BZ
69bc4335-a71b-4af1-b622-db4cc572bcbd,C0025,pay_out,4413.55,MXN,completed,NONE,2025-04-24 01:44:00+00:00,2025-04-24 03:07:00+00:00,TT,GB
ceb74f81-de2f-492b-ab46-a0bcb321c7ba,C0028,pay_in,375.27,COP,completed,NONE,2025-04-24 02:17:00+00:00,2025-04-24 02:58:00+00:00,CZ,CL
47a23e53-bcdf-4403-8f58-ec6fc97e7f42,C0013,pay_out,5124.94,COP,completed,NONE,2025-04-24 02:25:00+00:00,2025-04-24 02:53:00+00:00,JP,MU
05392677-950c-4362-826b-00b2c6db19ff,C0019,pay_out,6953.23,MXN,completed,NONE,2025-04-24 02:28:00+00:00,2025-04-24 03:03:00+00:00,CA,CH
90336aed-73d9-4ed0-8c5a-6be176f102bc,C0009,pay_out,2246.41,EUR,processing,NONE,2025-04-24 02:34:00+00:00,,ST,TD
244358e9-f0f2-4b7d-8f99-aad0c46946c4,C0048,pay_in,2913.79,MXN,created,NONE,2025-04-24 02:36:00+00:00,,SL,IQ
4011532d-65c5-44ad-b314-e0fdd663d319,C0043,pay_out,9396.01,EUR,completed,NONE,2025-04-24 02:56:00+00:00,2025-04-24 03:28:00+00:00,IQ,GH
bb576212-a129-4226-aaa8-d3f632b414b9,C0014,pay_out,770.36,USD,completed,NONE,2025-04-24 03:08:00+00:00,2025-04-24 03:28:00+00:00,FI,BS
9914ddd0-af31-46fb-9fd5-501ba3aa98a2,C0010,pay_out,5124.0,USD,completed,NONE,2025-04-24 03:26:00+00:00,2025-04-24 04:49:00+00:00,JO,KH
1f3c98dd-c508-4405-aba2-22ab78af2707,C0003,pay_out,7636.5,COP,created,NONE,2025-04-24 03:41:00+00:00,,PG,AM
d4084aad-166c-4dc8-8138-955e4c2a8a2f,C0040,pay_in,9482.01,COP,completed,NONE,2025-04-24 03:57:00+00:00,2025-04-24 04:37:00+00:00,MK,KI
9a9a5308-dc6c-4ab8-9a96-6aadf5da7386,C0011,pay_in,2502.63,COP,completed,NONE,2025-04-24 05:02:00+00:00,2025-04-24 05:40:00+00:00,TN,TW
a238a530-0399-4e1c-9678-10e18331e4d3,C0040,pay_in,5575.86,COP,created,NONE,2025-04-24 05:08:00+00:00,,MY,ET
6b529b37-758a-4a59-9d7d-5d2b6e4acc80,C0026,pay_in,6684.11,MXN,completed,NONE,2025-04-24 05:25:00+00:00,2025-04-24 05:59:00+00:00,BN,DJ
714a901d-7a0a-457e-b696-c47bcd55ea6d,C0050,pay_in,9286.05,USD,processing,NONE,2025-04-24 05:27:00+00:00,,CR,CF
9decb9fb-7147-416d-9260-9544614f950a,C0058,pay_in,6320.71,MXN,created,NONE,2025-04-24 05:57:00+00:00,,KN,CH
027fefa9-1df1-46f8-889c-d1839cb37f7b,C0018,pay_in,5147.34,MXN,processing,NONE,2025-04-24 05:59:00+00:00,,EC,SG
ce65ff76-e9d4-440b-946e-0690a810da22,C0018,pay_in,8258.53,USD,processing,NONE,2025-04-24 06:03:00+00:00,,FM,NA
99198cac-caf7-4f21-8609-1bf91b15900f,C0006,pay_in,1475.61,COP,completed,NONE,2025-04-24 06:13:00+00:00,2025-04-24 07:32:00+00:00,MU,TL
c3356bf4-e846-49ed-8ce0-d896a48095bb,C0003,pay_in,5443.38,USD,completed,NONE,2025-04-24 06:45:00+00:00,2025-04-24 07:00:00+00:00,BY,NG
fb3c163f-a583-40e9-8a11-93d9e36100df,C0037,pay_out,9677.58,EUR,completed,NONE,2025-04-24 07:03:00+00:00,2025-04-24 07:09:00+00:00,PS,BY
2f8e6d4b-281a-4567-abbc-64fb86a92a59,C0033,pay_in,7549.44,MXN,failed,UNKNOWN,2025-04-24 07:14:00+00:00,2025-04-24 07:34:00+00:00,PY,SN
333409ef-9555-4ec4-974d-8ec0070f10f3,C0012,pay_in,1429.44,USD,completed,NONE,2025-04-24 07:24:00+00:00,2025-04-24 08:40:00+00:00,TT,MZ
2ddf3800-19c5-4a03-bc4f-3704dadb0646,C0012,pay_in,2787.75,USD,completed,NONE,2025-04-24 07:50:00+00:00,2025-04-24 09:03:00+00:00,IE,ER
4563e66c-83fa-4bbd-a253-facebf1cd665,C0041,pay_out,5261.21,USD,completed,NONE,2025-04-24 08:06:00+00:00,2025-04-24 09:21:00+00:00,LC,SI
e6fa15ec-6599-4d57-a43c-f23ee975aeb2,C0058,pay_out,1838.62,COP,created,NONE,2025-04-24 08:13:00+00:00,,BN,PY
08c957fc-cc4c-4bdc-b2e5-a6ff3382d3df,C0009,pay_out,790.94,COP,failed,UNKNOWN,2025-04-24 08:15:00+00:00,2025-04-24 09:31:00+00:00,FI,AD
7609e243-1904-40c6-b1b9-43622bdd41aa,C0035,pay_out,8902.98,USD,completed,NONE,2025-04-24 08:53:00+00:00,2025-04-24 09:41:00+00:00,CZ,PA
65e3822c-d5f2-4a5e-8931-15d76ef4fb54,C0027,pay_in,2095.24,COP,failed,KYC_BLOCKED,2025-04-24 08:57:00+00:00,2025-04-24 10:19:00+00:00,GT,MZ
0d55f7fd-7a95-40dc-9396-7626545b8fac,C0048,pay_in,838.79,EUR,failed,UNKNOWN,2025-04-24 09:14:00+00:00,2025-04-24 10:09:00+00:00,CH,AD
176508f0-12de-4b20-bda3-62513a1284ea,C0015,pay_out,5089.68,EUR,completed,NONE,2025-04-24 09:26:00+00:00,2025-04-24 09:45:00+00:00,BY,AD
b96d81c0-5c44-401b-b159-5030ff6b4d37,C0026,pay_in,3195.96,COP,created,NONE,2025-04-24 09:59:00+00:00,,CA,CG
bdd084bb-629b-46eb-ae6f-752a6792f651,C0030,pay_out,3229.89,MXN,completed,NONE,2025-04-24 10:01:00+00:00,2025-04-24 11:30:00+00:00,PL,CO
bc5db9e6-bd48-4790-ae78-b283cb9923a5,C0032,pay_in,4790.59,EUR,completed,NONE,2025-04-24 10:03:00+00:00,2025-04-24 11:26:00+00:00,HR,ER
37e543e7-f9a4-45f7-8b6a-6fc579299f7c,C0041,pay_out,2567.82,MXN,processing,NONE,2025-04-24 10:05:00+00:00,,ST,NO
2c5e79cc-1fce-418b-ab7b-5deae62922df,C0043,pay_in,403.03,USD,completed,NONE,2025-04-24 10:10:00+00:00,2025-04-24 10:32:00+00:00,BZ,VU
ead27924-cdb3-4133-abe4-92bc7b78ecdd,C0052,pay_in,2089.52,EUR,completed,NONE,2025-04-24 10:16:00+00:00,2025-04-24 10:28:00+00:00,AU,PE
9fe5d1c7-6171-4e15-9cf0-beceef297f76,C0037,pay_out,292.62,COP,completed,NONE,2025-04-24 10:43:00+00:00,2025-04-24 11:38:00+00:00,IS,MK
64e032ec-f6eb-4d2b-b822-553b6317ef10,C0028,pay_out,4075.38,USD,completed,NONE,2025-04-24 10:59:00+00:00,2025-04-24 11:37:00+00:00,LU,KH
0e7d9f41-4b56-4fa7-985b-477a5657433d,C0046,pay_out,7174.12,USD,completed,NONE,2025-04-24 11:07:00+00:00,2025-04-24 11:38:00+00:00,GR,CR
63a7e917-3cab-47bd-a08b-1441689b0eed,C0043,pay_out,9156.09,MXN,processing,NONE,2025-04-24 11:42:00+00:00,,ER,DK
5bce4d39-5a6b-4490-9ccb-36f4e9fe814e,C0026,pay_in,5985.39,COP,completed,NONE,2025-04-24 11:56:00+00:00,2025-04-24 13:22:00+00:00,TD,ZA
071bbe0f-d8dd-447d-b59e-53f0de24db7a,C0050,pay_in,717.17,USD,created,NONE,2025-04-24 12:29:00+00:00,,BB,CL
ee37a19c-91d4-42ff-91bf-6ca1afe451bd,C0029,pay_out,4588.68,COP,created,NONE,2025-04-24 13:18:00+00:00,,BH,BB
ff97478c-e271-4456-93a9-0b6fb3390400,C0059,pay_in,2756.67,COP,processing,NONE,2025-04-24 13:47:00+00:00,,AR,NE
c0fc6e23-de03-4686-a15d-706d83473596,C0012,pay_in,2406.96,EUR,completed,NONE,2025-04-24 13:54:00+00:00,2025-04-24 14:39:00+00:00,BE,PG
b5856ec7-f031-4571-8bab-076f32bc3e33,C0011,pay_out,3968.93,MXN,processing,NONE,2025-04-24 13:59:00+00:00,,VC,PT
4175bd4b-6b18-4369-a7a1-4e2cff0789da,C0043,pay_out,4360.32,MXN,completed,NONE,2025-04-24 14:21:00+00:00,2025-04-24 14:28:00+00:00,KZ,TL
dc1c5fe7-ac5d-4fe6-a33c-80eb3227c1a7,C0049,pay_in,9111.73,USD,completed,NONE,2025-04-24 14:30:00+00:00,2025-04-24 14:40:00+00:00,MM,MM
2f2942ab-bcdc-48e8-9d79-e3686e502d90,C0002,pay_out,2003.39,EUR,completed,NONE,2025-04-24 15:01:00+00:00,2025-04-24 15:05:00+00:00,KW,MX
39fd455c-d65f-4df9-85b1-17879991fc2c,C0009,pay_out,7973.02,USD,completed,NONE,2025-04-24 15:03:00+00:00,2025-04-24 15:14:00+00:00,ZA,IR
27533d14-3c37-478e-802e-ec77a8966e5d,C0014,pay_in,1478.84,EUR,created,NONE,2025-04-24 15:15:00+00:00,,DM,AU
bfeb56a1-b1eb-4fd6-811c-1befede854ba,C0044,pay_in,5279.7,EUR,completed,NONE,2025-04-24 15:15:00+00:00,2025-04-24 16:28:00+00:00,TG,CY
891a9e02-6515-4449-8406-b863920cf87c,C0050,pay_out,8820.18,COP,created,NONE,2025-04-24 15:21:00+00:00,,AF,IQ
8ea53d63-357e-4922-97c8-13d32bfb51c6,C0037,pay_in,2796.52,USD,processing,NONE,2025-04-24 15:22:00+00:00,,CN,MW
9d17de47-4ba0-4e28-99bb-4df395359bf5,C0021,pay_out,6487.83,COP,processing,NONE,2025-04-24 15:38:00+00:00,,AL,KI
248f557c-972c-48d6-97ee-7c169aadb501,C0038,pay_out,253.32,USD,completed,NONE,2025-04-24 16:45:00+00:00,2025-04-24 17:38:00+00:00,UZ,EE
37dda7b5-f79a-4632-903b-32e9940b0505,C0013,pay_out,7402.22,USD,completed,NONE,2025-04-24 16:49:00+00:00,2025-04-24 17:30:00+00:00,DO,CI
5f78cd66-d489-4300-99aa-00e6643dc8ac,C0019,pay_in,9673.57,EUR,completed,NONE,2025-04-24 16:51:00+00:00,2025-04-24 17:22:00+00:00,GE,TR
cc334599-21df-4b2a-9cff-4e1045537620,C0041,pay_out,7247.95,USD,processing,NONE,2025-04-24 16:58:00+00:00,,LY,AM
0c278747-b89b-4d3b-a861-c37a2c7069c1,C0014,pay_out,5813.16,EUR,completed,NONE,2025-04-24 17:04:00+00:00,2025-04-24 17:54:00+00:00,CY,UG
90a95651-7587-4633-bc35-d804b175af4c,C0053,pay_out,4019.67,COP,processing,NONE,2025-04-24 17:23:00+00:00,,SR,VC
bb62e1b7-a6d3-4518-950c-a9a9b611bf5e,C0046,pay_out,6018.46,COP,completed,NONE,2025-04-24 17:25:00+00:00,2025-04-24 18:28:00+00:00,LI,PE
b4bc2c22-77ab-4205-adf7-4621896ceb3a,C0026,pay_out,935.29,COP,completed,NONE,2025-04-24 17:41:00+00:00,2025-04-24 18:57:00+00:00,KM,EE
742de05a-c91b-4fe4-a871-d3f99024cf15,C0003,pay_out,2536.7,COP,processing,NONE,2025-04-24 17:45:00+00:00,,BH,BI
e26fdbf0-b75e-409d-9f9b-8a6109b33f59,C0025,pay_out,6047.97,COP,completed,NONE,2025-04-24 17:46:00+00:00,2025-04-24 18:00:00+00:00,IE,KN
6393dfd3-5616-44f7-87ce-aa060c3265db,C0018,pay_in,6706.76,EUR,completed,NONE,2025-04-24 18:01:00+00:00,2025-04-24 19:12:00+00:00,CA,HU
102f1c67-f8a7-4e7a-8232-0c8351afed9a,C0046,pay_out,7274.46,USD,completed,NONE,2025-04-24 18:03:00+00:00,2025-04-24 18:11:00+00:00,FR,KH
d4a1e391-9ea2-485e-9587-2794753c851e,C0044,pay_out,4382.19,EUR,failed,TIMEOUT,2025-04-24 18:34:00+00:00,2025-04-24 19:14:00+00:00,SZ,JO
5c7e91e5-4cde-4d62-bd50-003e020fee81,C0058,pay_out,2417.02,EUR,completed,NONE,2025-04-24 18:37:00+00:00,2025-04-24 19:12:00+00:00,VN,TV
744b4abe-57e5-48e7-9b86-a6ab651c6d9c,C0038,pay_in,8092.07,MXN,completed,NONE,2025-04-24 19:13:00+00:00,2025-04-24 20:03:00+00:00,LI,JM
75167be8-07f3-4169-a9b9-f3d53c955498,C0018,pay_in,9820.53,EUR,completed,NONE,2025-04-24 19:50:00+00:00,2025-04-24 20:32:00+00:00,AU,IQ
38d0e360-5f22-47a8-bc9b-69a840bf1e42,C0031,pay_in,9335.43,MXN,completed,NONE,2025-04-24 20:04:00+00:00,2025-04-24 21:03:00+00:00,CF,NR
ef7979f6-c0ff-41b8-85ec-73037709d708,C0041,pay_in,907.08,EUR,completed,NONE,2025-04-24 20:08:00+00:00,2025-04-24 20:36:00+00:00,AE,AR
f73618ae-6268-4eb0-ae5a-725e7532b5d9,C0046,pay_in,6039.64,COP,completed,NONE,2025-04-24 20:16:00+00:00,2025-04-24 21:03:00+00:00,AO,IR
6bf44cf1-02b6-44b0-96e4-337a1bbe832a,C0049,pay_out,1148.52,USD,completed,NONE,2025-04-24 20:28:00+00:00,2025-04-24 21:01:00+00:00,IS,MH
16cf1c78-3781-4fb7-a338-f9838f202916,C0041,pay_out,843.55,USD,completed,NONE,2025-04-24 21:15:00+00:00,2025-04-24 22:37:00+00:00,LV,KG
05ac8d89-5bb0-4da1-a7c4-4c3fe25b1fd7,C0016,pay_in,4808.69,EUR,completed,NONE,2025-04-24 21:16:00+00:00,2025-04-24 21:45:00+00:00,ES,BO
31ba6505-abeb-4184-b5dc-5e540c9ca5de,C0015,pay_out,3354.19,MXN,completed,NONE,2025-04-24 21:26:00+00:00,2025-04-24 22:28:00+00:00,NL,KP
fc39d488-210f-4d04-8b19-4d2f26328e47,C0049,pay_in,6715.15,USD,created,NONE,2025-04-24 21:55:00+00:00,,PA,CN
6db00333-0a59-4baf-8aea-edfcffcfca46,C0045,pay_in,3630.2,EUR,completed,NONE,2025-04-24 22:29:00+00:00,2025-04-24 23:58:00+00:00,MX,MG
cd9e7d08-5e48-4b49-9b05-58985255a802,C0019,pay_out,1250.82,USD,completed,NONE,2025-04-24 22:43:00+00:00,2025-04-25 00:13:00+00:00,YE,LT
c5af5781-be7c-484e-aeb0-c85eb99b60ec,C0058,pay_out,9993.93,USD,completed,NONE,2025-04-24 23:52:00+00:00,2025-04-25 01:09:00+00:00,GB,ME
2d1e9a08-63e5-4fe3-8849-de57e867fab7,C0036,pay_out,1217.01,COP,completed,NONE,2025-04-24 23:55:00+00:00,2025-04-25 00:33:00+00:00,SO,CH
4d6a3d14-ab39-4495-9db3-102a4732832a,C0039,pay_out,6217.36,USD,completed,NONE,2025-04-25 00:11:00+00:00,2025-04-25 00:54:00+00:00,FI,TW
be2923b1-5d4f-41e5-bd47-a1dc1c86f064,C0026,pay_in,3354.16,MXN,completed,NONE,2025-04-25 00:20:00+00:00,2025-04-25 00:43:00+00:00,AL,CY
ea911b97-8849-4d19-bea7-2b239bac9782,C0017,pay_in,8280.37,USD,completed,NONE,2025-04-25 00:20:00+00:00,2025-04-25 01:29:00+00:00,VC,IN
6473b978-9217-4060-b6da-7d6ea12878ee,C0018,pay_in,2821.7,EUR,processing,NONE,2025-04-25 00:22:00+00:00,,GY,CR
b8a35ae4-e4da-4007-9f4c-dc7a46667ebb,C0018,pay_in,4757.81,EUR,processing,NONE,2025-04-25 00:25:00+00:00,,PK,JM
24b22962-0403-4897-9366-13d94705acdb,C0035,pay_in,2454.25,MXN,processing,NONE,2025-04-25 00:35:00+00:00,,BW,CY
b8f076ab-3240-4f79-bef0-705b7c52f05a,C0021,pay_in,7205.6,EUR,created,NONE,2025-04-25 01:13:00+00:00,,BT,KR
6090eb3b-3e78-46ef-89bb-e3c7da80662e,C0004,pay_out,3382.59,EUR,processing,NONE,2025-04-25 01:14:00+00:00,,IL,CV
59e0aa8a-c5ec-4bff-804d-ab265a54f571,C0041,pay_out,5963.92,USD,completed,NONE,2025-04-25 01:20:00+00:00,2025-04-25 02:46:00+00:00,BT,MU
f6cd546b-e918-49f2-b0c3-34628e38ab32,C0019,pay_in,4302.12,MXN,completed,NONE,2025-04-25 01:25:00+00:00,2025-04-25 02:05:00+00:00,SB,NL
00cb61d0-99ed-4b76-b368-8148f133f459,C0050,pay_out,1305.68,USD,completed,NONE,2025-04-25 01:38:00+00:00,2025-04-25 02:19:00+00:00,LY,GT
aa1a2b70-15a8-4f9b-a53e-4eee67301927,C0010,pay_out,3600.46,USD,completed,NONE,2025-04-25 01:46:00+00:00,2025-04-25 02:56:00+00:00,NE,MY
e3eed0e9-be1f-4e73-854c-8d6880a41203,C0013,pay_in,2009.02,MXN,processing,NONE,2025-04-25 01:53:00+00:00,,SM,TZ
382205c0-2740-46f3-a8b2-c3d40617f570,C0044,pay_out,996.98,COP,completed,NONE,2025-04-25 01:55:00+00:00,2025-04-25 03:11:00+00:00,FR,TG
ebe8fc19-e3dc-448b-b349-69b021501eac,C0036,pay_out,6349.6,MXN,created,NONE,2025-04-25 02:02:00+00:00,,IT,FM
